PC1	PC2	country	cluster	cluster_name
-0.522812284	0.392939762	Tunisia	0	Medium stability and governance
-0.224801206	0.880015088	Tunisia	0	Medium stability and governance
-0.264946938	0.943546041	Tunisia	0	Medium stability and governance
-0.361382381	1.05272371	Tunisia	0	Medium stability and governance
-0.326161534	0.701858404	Tunisia	0	Medium stability and governance
-0.258148095	0.669823215	Tunisia	0	Medium stability and governance
-0.171345537	0.697915972	Tunisia	0	Medium stability and governance
-0.027080995	0.650347513	Tunisia	0	Medium stability and governance
-0.374744247	0.481904256	Tunisia	0	Medium stability and governance
-0.618701387	0.120771066	Tunisia	0	Medium stability and governance
-0.792467196	0.006185418	Tunisia	0	Medium stability and governance
-4.067939515	-1.055820019	Turkmenistan	1	Low stability and weak governance
-3.822445183	-1.248528475	Turkmenistan	1	Low stability and weak governance
-3.626465354	-1.315270703	Turkmenistan	1	Low stability and weak governance
-3.615763904	-1.296546063	Turkmenistan	1	Low stability and weak governance
-3.725282292	-1.200079548	Turkmenistan	1	Low stability and weak governance
-3.745362836	-1.277210405	Turkmenistan	1	Low stability and weak governance
-3.481817198	-1.521240199	Turkmenistan	1	Low stability and weak governance
-3.517629671	-1.474683603	Turkmenistan	1	Low stability and weak governance
-3.3346307	-1.648993781	Turkmenistan	1	Low stability and weak governance
-3.450566914	-1.560209626	Turkmenistan	1	Low stability and weak governance
-3.653784956	-1.368785096	Turkmenistan	1	Low stability and weak governance
-3.582923846	-1.37965145	Turkmenistan	1	Low stability and weak governance
-3.538896668	-1.390712229	Turkmenistan	1	Low stability and weak governance
-3.559993454	-1.405054128	Turkmenistan	1	Low stability and weak governance
-3.500701213	-1.314399802	Turkmenistan	1	Low stability and weak governance
-3.486293592	-1.231409932	Turkmenistan	1	Low stability and weak governance
-3.490385028	-1.247926134	Turkmenistan	1	Low stability and weak governance
-3.449499452	-1.216161266	Turkmenistan	1	Low stability and weak governance
-1.767793733	0.169244267	Uganda	1	Low stability and weak governance
-1.704854999	0.090432238	Uganda	1	Low stability and weak governance
-1.758747554	0.113090659	Uganda	1	Low stability and weak governance
-1.859228634	0.180672732	Uganda	1	Low stability and weak governance
-1.840572619	0.155873688	Uganda	1	Low stability and weak governance
-1.792644153	0.128879333	Uganda	1	Low stability and weak governance
-1.812306702	0.158594508	Uganda	1	Low stability and weak governance
-1.934586573	-0.040459752	Uganda	1	Low stability and weak governance
-2.059177208	-0.220098624	Uganda	1	Low stability and weak governance
-2.05485572	-0.217297127	Uganda	1	Low stability and weak governance
-2.012988582	-0.292799565	Uganda	1	Low stability and weak governance
-1.836481049	-0.120646544	Uganda	1	Low stability and weak governance
-2.014180071	-0.312421896	Uganda	1	Low stability and weak governance
-2.086243657	-0.257611913	Uganda	1	Low stability and weak governance
-2.089872227	-0.314647842	Uganda	1	Low stability and weak governance
-2.170340709	-0.355783935	Uganda	1	Low stability and weak governance
-2.081678188	-0.387890266	Uganda	1	Low stability and weak governance
-2.05098445	-0.333376474	Uganda	1	Low stability and weak governance
-0.77091579	0.881754707	Ukraine	0	Medium stability and governance
-0.700394955	0.878550235	Ukraine	0	Medium stability and governance
-0.792104401	0.947155446	Ukraine	0	Medium stability and governance
-1.059297499	1.082663744	Ukraine	0	Medium stability and governance
-1.034016797	0.740151104	Ukraine	0	Medium stability and governance
-1.239332555	0.588612527	Ukraine	0	Medium stability and governance
-1.166414648	0.424764958	Ukraine	0	Medium stability and governance
-1.4833533	0.585265254	Ukraine	1	Low stability and weak governance
-1.628757394	1.007972764	Ukraine	1	Low stability and weak governance
-1.836885075	1.154907359	Ukraine	1	Low stability and weak governance
-1.621756005	1.123768459	Ukraine	1	Low stability and weak governance
-1.480302257	1.065655748	Ukraine	0	Medium stability and governance
-1.564973248	0.859822484	Ukraine	1	Low stability and weak governance
-1.162986793	0.891753014	Ukraine	0	Medium stability and governance
-1.141974716	0.709434764	Ukraine	0	Medium stability and governance
-1.053792143	0.86620687	Ukraine	0	Medium stability and governance
-1.609832006	0.655238681	Ukraine	1	Low stability and weak governance
-1.788237544	0.639181262	Ukraine	1	Low stability and weak governance
0.35139891	-1.959757643	United Arab Emirates	0	Medium stability and governance
1.088572133	-2.221090376	United Arab Emirates	0	Medium stability and governance
1.034452629	-2.193705068	United Arab Emirates	0	Medium stability and governance
1.063249712	-2.170267843	United Arab Emirates	0	Medium stability and governance
0.870705731	-2.121618445	United Arab Emirates	0	Medium stability and governance
1.097310412	-2.462832723	United Arab Emirates	0	Medium stability and governance
1.227006303	-2.596052556	United Arab Emirates	0	Medium stability and governance
1.377296257	-2.685131261	United Arab Emirates	0	Medium stability and governance
1.474989921	-2.760957898	United Arab Emirates	0	Medium stability and governance
1.455689899	-2.771885079	United Arab Emirates	0	Medium stability and governance
1.457882551	-2.729653628	United Arab Emirates	0	Medium stability and governance
1.371124677	-2.934540043	United Arab Emirates	0	Medium stability and governance
1.39347623	-2.976562052	United Arab Emirates	0	Medium stability and governance
1.417865136	-2.987217928	United Arab Emirates	0	Medium stability and governance
1.43984868	-3.006427449	United Arab Emirates	0	Medium stability and governance
1.402975717	-3.016548962	United Arab Emirates	0	Medium stability and governance
1.500717978	-3.013473747	United Arab Emirates	0	Medium stability and governance
1.623239909	-3.066341567	United Arab Emirates	0	Medium stability and governance
4.382252449	-0.17331377	United Kingdom	2	High stability and effective governance
4.297322386	-0.15240793	United Kingdom	2	High stability and effective governance
4.214337177	-0.120676702	United Kingdom	2	High stability and effective governance
3.933860656	0.012292985	United Kingdom	2	High stability and effective governance
4.138422988	-0.104382926	United Kingdom	2	High stability and effective governance
4.039698592	-0.053774018	United Kingdom	2	High stability and effective governance
4.091319065	-0.054531444	United Kingdom	2	High stability and effective governance
4.170850281	-0.087923255	United Kingdom	2	High stability and effective governance
4.252525706	-0.174220767	United Kingdom	2	High stability and effective governance
4.333882482	-0.210174017	United Kingdom	2	High stability and effective governance
4.16682445	-0.119506106	United Kingdom	2	High stability and effective governance
4.110761778	-0.03189216	United Kingdom	2	High stability and effective governance
3.967370805	0.072658348	United Kingdom	2	High stability and effective governance
3.997330401	-0.063439155	United Kingdom	2	High stability and effective governance
3.778649652	0.025001622	United Kingdom	2	High stability and effective governance
3.66903827	0.108095206	United Kingdom	2	High stability and effective governance
3.737851967	0.079937306	United Kingdom	2	High stability and effective governance
3.616927168	0.154079202	United Kingdom	2	High stability and effective governance
3.881737635	-0.107816236	United States	2	High stability and effective governance
3.841588809	-0.097016352	United States	2	High stability and effective governance
3.971829673	-0.13900102	United States	2	High stability and effective governance
3.730261803	-0.044355201	United States	2	High stability and effective governance
3.763204977	-0.033918445	United States	2	High stability and effective governance
3.798595643	-0.05608459	United States	2	High stability and effective governance
3.830993998	-0.070722709	United States	2	High stability and effective governance
3.757206632	-0.072867602	United States	2	High stability and effective governance
3.725909637	-0.079334164	United States	2	High stability and effective governance
3.724304094	-0.051583122	United States	2	High stability and effective governance
3.733283539	-0.023992674	United States	2	High stability and effective governance
3.635381412	-0.264311736	United States	2	High stability and effective governance
3.582890282	-0.251742244	United States	2	High stability and effective governance
3.251849239	-0.155902676	United States	2	High stability and effective governance
2.904887954	-0.218109453	United States	2	High stability and effective governance
2.919930808	-0.201043274	United States	2	High stability and effective governance
2.893936981	-0.206119525	United States	2	High stability and effective governance
2.892680432	-0.19232871	United States	2	High stability and effective governance
2.46470628	0.534938583	Uruguay	2	High stability and effective governance
2.645844531	0.435704055	Uruguay	2	High stability and effective governance
2.67445646	0.4322235	Uruguay	2	High stability and effective governance
2.762920518	0.430043963	Uruguay	2	High stability and effective governance
2.856276098	0.416884339	Uruguay	2	High stability and effective governance
2.841450937	0.410989274	Uruguay	2	High stability and effective governance
2.677390122	0.460960854	Uruguay	2	High stability and effective governance
2.781909063	0.43679647	Uruguay	2	High stability and effective governance
2.950824332	0.361371792	Uruguay	2	High stability and effective governance
2.902671973	0.405472762	Uruguay	2	High stability and effective governance
2.922215677	0.416518082	Uruguay	2	High stability and effective governance
2.839548927	0.465785002	Uruguay	2	High stability and effective governance
2.880187657	0.457566982	Uruguay	2	High stability and effective governance
2.971340182	0.426969352	Uruguay	2	High stability and effective governance
3.156767425	0.383795235	Uruguay	2	High stability and effective governance
3.24562233	0.30528613	Uruguay	2	High stability and effective governance
3.32222893	0.259000052	Uruguay	2	High stability and effective governance
3.242543736	0.301529242	Uruguay	2	High stability and effective governance
-4.254112608	-0.924624788	Uzbekistan	1	Low stability and weak governance
-3.956799231	-1.112451834	Uzbekistan	1	Low stability and weak governance
